animal_id,farm_id,species,breed,age_years,weight_kg,sex,physiological_stage,latitude,longitude,temperature_c,humidity_percent,thi,hli,risk_level
264,FARM_003,goat,Alpine,1.182322358,77.23794782,female,growing,42.99264219,20.05575059,-2.26,62,34.21,-3.62,Low
769,FARM_008,goat,Boer,2.356199181,62.04203813,female,growing,31.35909652,20.91930047,44.85,70,103.67,47.27,Critical
821,FARM_009,goat,Boer,3.128991133,71.20850594,female,pregnant,38.88621853,-7.677479364,28.85,55,77.47,27.98,Moderate
795,FARM_008,sheep,Rambouillet,7.338771866,91.76862651,male,dry,31.35909652,20.91930047,7.23,57,48.11,7.65,Low
5,FARM_001,cattle,Simmental,4.498095607,508.5396127,male,growing,35.61810178,37.53571532,17.11,75,62.13,15.93,Low
681,FARM_007,sheep,Texel,2.389437522,58.24423883,male,growing,32.09240791,4.607232427,8.06,59,49.13,8.08,Low
446,FARM_005,sheep,Merino,4.552124563,83.86936608,male,growing,32.72737451,-0.829774507,33.94,22,77.99,32.94,Low
408,FARM_005,sheep,Suffolk,5.013445419,82.94125351,female,growing,32.72737451,-0.829774507,27.17,63,76.2,26.85,Moderate
424,FARM_005,sheep,Rambouillet,6.807112898,52.02793688,female,dry,32.72737451,-0.829774507,19.11,40,63.63,17.98,Low
844,FARM_009,goat,Nubian,3.260058643,53.56962645,male,growing,38.88621853,-7.677479364,14.19,82,57.59,15.28,Low
596,FARM_006,sheep,Merino,2.443764797,69.59296866,male,pregnant,30.10599458,-8.846878748,10.48,54,52.67,10.46,Low
883,FARM_009,cattle,Hereford,3.600716724,550.8215724,female,dry,38.88621853,-7.677479364,7.19,65,47.45,6.69,Low
575,FARM_006,goat,Saanen,3.564973902,48.2486962,male,lactating,30.10599458,-8.846878748,34.33,28,79.72,32.45,Moderate
317,FARM_004,goat,Toggenburg,5.561738939,45.48438823,male,lactating,30.84617369,26.09993861,0.52,41,41.06,-1.88,Low
536,FARM_006,cattle,Angus,4.73022744,701.5318802,female,pregnant,30.10599458,-8.846878748,26.46,16,69.63,21.84,Low
127,FARM_002,cattle,Holstein,2.050264577,589.2664804,female,pregnant,38.95275237,12.29163764,9.76,84,50.3,11.27,Low
940,FARM_010,goat,Saanen,4.088453163,43.98318854,male,growing,36.75748878,-9.336751942,35.05,45,83.77,34.34,High
254,FARM_003,sheep,Texel,3.655510129,80.27690788,male,lactating,42.99264219,20.05575059,28.98,63,78.79,27.83,Moderate
330,FARM_004,cattle,Holstein,4.437456757,482.2749049,male,growing,30.84617369,26.09993861,17.42,52,61.96,15.91,Low
414,FARM_005,goat,Alpine,4.037596357,65.36416126,female,dry,32.72737451,-0.829774507,9.43,58,51.04,8.67,Low
423,FARM_005,cattle,Simmental,7.465863068,781.613251,male,growing,32.72737451,-0.829774507,9.31,17,52.96,9.2,Low
413,FARM_005,sheep,Texel,4.41366948,82.61121298,female,growing,32.72737451,-0.829774507,29.44,60,79,28.13,Moderate
359,FARM_004,cattle,Simmental,7.279035648,771.8467692,male,lactating,30.84617369,26.09993861,2.99,52,42.79,1.25,Low
958,FARM_010,goat,Nubian,5.206585524,56.42926174,male,pregnant,36.75748878,-9.336751942,6.52,42,48.26,5.12,Low
884,FARM_009,goat,Boer,5.20561219,47.77094284,male,lactating,38.88621853,-7.677479364,17.54,34,61.54,15,Low
402,FARM_005,goat,Saanen,5.195892251,73.57843638,male,pregnant,32.72737451,-0.829774507,27.13,97,80.46,28.97,Moderate
416,FARM_005,cattle,Holstein,3.982123064,592.8164232,female,dry,32.72737451,-0.829774507,24.36,61,71.99,24.73,Low
828,FARM_009,cattle,Jersey,6.642715911,723.3579529,male,growing,38.88621853,-7.677479364,3.28,85,39.51,6.49,Low
106,FARM_002,goat,Boer,5.930743821,53.80330511,female,lactating,38.95275237,12.29163764,33.11,65,85.06,33.33,High
334,FARM_004,cattle,Holstein,4.383936009,620.0367762,female,lactating,30.84617369,26.09993861,7.14,40,49.17,7.44,Low
132,FARM_002,cattle,Jersey,8.349394955,575.6539634,female,growing,38.95275237,12.29163764,32.49,32,78.4,32.65,Moderate
379,FARM_004,sheep,Merino,1.659063371,67.18315963,female,lactating,30.84617369,26.09993861,7.79,82,47.2,9.58,Low
803,FARM_009,goat,Toggenburg,6.967491934,48.07367341,female,lactating,38.88621853,-7.677479364,5.4,49,46.32,5.12,Low
398,FARM_004,cattle,Angus,1.531845011,759.5389553,male,lactating,30.84617369,26.09993861,13.64,48,56.97,14.53,Low
754,FARM_008,sheep,Texel,7.940174975,86.34194155,male,growing,31.35909652,20.91930047,25.53,100,77.95,25.56,Moderate
107,FARM_002,sheep,Merino,4.740964526,67.79957421,female,dry,38.95275237,12.29163764,31.47,69,83.33,32.8,High
974,FARM_010,cattle,Angus,4.644717286,799.5171743,male,dry,36.75748878,-9.336751942,12.51,53,55.42,13.04,Low
208,FARM_003,cattle,Holstein,8.907669877,718.9704086,female,growing,42.99264219,20.05575059,26.42,48,73.43,27.27,Moderate
515,FARM_006,cattle,Simmental,1.081346222,542.8117376,female,growing,30.10599458,-8.846878748,37.1,78,93.87,37.1,Critical
310,FARM_004,sheep,Suffolk,5.551407647,57.60124266,male,lactating,30.84617369,26.09993861,4.6,50,45.15,2.65,Low
448,FARM_005,goat,Nubian,3.410672804,79.75393556,female,dry,32.72737451,-0.829774507,14.33,60,57.85,19.04,Low
644,FARM_007,sheep,Suffolk,1.523748436,71.92283576,female,pregnant,32.09240791,4.607232427,6.23,83,44.57,7.49,Low
79,FARM_001,sheep,Dorper,1.778382376,74.63125521,male,dry,35.61810178,37.53571532,12.38,90,54.48,15.91,Low
362,FARM_004,goat,Alpine,5.681278381,40.28116815,male,dry,30.84617369,26.09993861,10.64,66,52.45,10.82,Low
573,FARM_006,goat,Saanen,6.309785849,55.33136959,female,pregnant,30.10599458,-8.846878748,5.15,54,45.5,4.96,Low
413,FARM_005,sheep,Texel,4.41366948,82.61121298,female,growing,32.72737451,-0.829774507,13.99,58,57.37,12.32,Low
248,FARM_003,sheep,Suffolk,2.662803274,98.5697547,male,lactating,42.99264219,20.05575059,17.17,45,61.42,14.77,Low
546,FARM_006,cattle,Holstein,9.703317477,420.6674887,male,lactating,30.10599458,-8.846878748,28.02,43,74.8,26.81,Moderate
875,FARM_009,goat,Nubian,5.965142164,40.02391755,male,dry,38.88621853,-7.677479364,26.14,59,74.27,24.51,Moderate
582,FARM_006,goat,Boer,5.884754114,67.40537239,male,growing,30.10599458,-8.846878748,46.25,58,102.02,46.01,High
409,FARM_005,cattle,Simmental,1.844715563,763.8507278,female,pregnant,32.72737451,-0.829774507,36.23,24,80.85,34.28,High
292,FARM_003,goat,Nubian,3.654459619,73.27452453,female,lactating,42.99264219,20.05575059,40,28,85.74,38.43,High
79,FARM_001,sheep,Dorper,1.778382376,74.63125521,male,dry,35.61810178,37.53571532,35.92,57,87.59,36.03,Critical
460,FARM_005,cattle,Hereford,8.239934869,511.503949,female,dry,32.72737451,-0.829774507,2.57,98,36.87,3.43,Low
70,FARM_001,cattle,Hereford,1.097538863,762.1527906,female,lactating,35.61810178,37.53571532,26.94,48,74.12,25.04,Moderate
526,FARM_006,goat,Saanen,2.228080654,63.64521213,male,growing,30.10599458,-8.846878748,20.26,84,67.54,21.15,Low
113,FARM_002,sheep,Dorper,3.780146828,55.24345833,male,lactating,38.95275237,12.29163764,20.72,81,68.09,21.41,Low
972,FARM_010,cattle,Jersey,5.386656728,778.1486598,female,growing,36.75748878,-9.336751942,5.95,46,47.25,5.35,Low
608,FARM_007,sheep,Rambouillet,4.647512334,67.51014955,female,dry,32.09240791,4.607232427,32.76,37,79.58,31.7,Moderate
940,FARM_010,goat,Saanen,4.088453163,43.98318854,male,growing,36.75748878,-9.336751942,3.4,49,43.65,4.5,Low
267,FARM_003,goat,Alpine,1.654657791,66.02046591,female,dry,42.99264219,20.05575059,18.87,66,64.47,18.84,Low
53,FARM_001,sheep,Suffolk,2.095059299,62.51214491,female,dry,35.61810178,37.53571532,17.2,54,61.7,14.7,Low
623,FARM_007,goat,Toggenburg,3.794954519,62.84649194,female,lactating,32.09240791,4.607232427,-0.38,67,36.09,-0.41,Low
742,FARM_008,goat,Saanen,2.521504702,58.83800235,male,growing,31.35909652,20.91930047,20.03,47,65.15,19.45,Low
174,FARM_002,cattle,Hereford,7.93887333,427.2998821,male,growing,38.95275237,12.29163764,11.33,42,54.17,7.8,Low
329,FARM_004,sheep,Suffolk,1.146614727,54.10858337,female,lactating,30.84617369,26.09993861,13.44,45,56.74,10.91,Low
210,FARM_003,goat,Nubian,1.951630632,75.23483037,female,lactating,42.99264219,20.05575059,32.88,64,84.65,32.18,High
200,FARM_002,goat,Alpine,4.1095622,63.8909629,male,lactating,38.95275237,12.29163764,24.33,93,75.07,23.36,Moderate
269,FARM_003,sheep,Merino,3.298668595,81.51043742,female,pregnant,42.99264219,20.05575059,18.46,62,63.72,21.17,Low
89,FARM_001,sheep,Suffolk,3.916473404,79.05813106,male,dry,35.61810178,37.53571532,29.84,40,76.62,28.85,Moderate
976,FARM_010,cattle,Jersey,3.728978055,786.6233758,male,dry,36.75748878,-9.336751942,29,45,76.31,28.53,Moderate
743,FARM_008,goat,Nubian,5.685516138,71.65854164,female,growing,31.35909652,20.91930047,14.53,35,58.1,12.82,Low
943,FARM_010,cattle,Holstein,2.181591748,523.8766844,female,growing,36.75748878,-9.336751942,7.66,85,46.82,10.87,Low
928,FARM_010,goat,Alpine,2.967303964,69.48529656,female,lactating,36.75748878,-9.336751942,25.53,66,74.25,26,Moderate
367,FARM_004,goat,Saanen,5.394692391,61.93282335,female,pregnant,30.84617369,26.09993861,5.14,35,47.21,3.15,Low
33,FARM_001,sheep,Suffolk,4.399296275,72.42120715,male,lactating,35.61810178,37.53571532,39.99,72,96.78,42.86,Critical
483,FARM_005,cattle,Hereford,8.792381487,590.3870924,female,dry,32.72737451,-0.829774507,12.4,33,55.68,11.6,Low
493,FARM_005,cattle,Hereford,9.78412441,450.2200859,male,dry,32.72737451,-0.829774507,1.79,60,40.22,2.71,Low
390,FARM_004,cattle,Angus,9.111664097,660.6671675,male,lactating,30.84617369,26.09993861,10.05,85,50.73,10.14,Low
426,FARM_005,cattle,Holstein,4.638157567,528.4324388,male,pregnant,32.72737451,-0.829774507,17.55,33,61.51,14.24,Low
37,FARM_001,cattle,Hereford,7.020316537,745.667026,female,lactating,35.61810178,37.53571532,18.89,80,65.1,18.49,Low
845,FARM_009,goat,Saanen,2.901655731,72.35305294,female,lactating,38.88621853,-7.677479364,23.6,81,72.72,24.61,Low
437,FARM_005,goat,Boer,3.457773369,52.4486998,female,growing,32.72737451,-0.829774507,22.88,54,69.3,21.67,Low
370,FARM_004,goat,Alpine,6.682215926,78.69424711,male,lactating,30.84617369,26.09993861,-3.17,70,31.47,-1.69,Low
498,FARM_005,cattle,Holstein,9.436405943,641.3167223,male,pregnant,32.72737451,-0.829774507,24.48,87,74.79,23.95,Low
276,FARM_003,cattle,Hereford,9.343310903,424.1069561,male,lactating,42.99264219,20.05575059,29.1,76,80.84,30,High
773,FARM_008,sheep,Texel,7.285547054,90.49622102,male,growing,31.35909652,20.91930047,0.64,48,40.27,-2,Low
801,FARM_009,cattle,Angus,1.460351851,559.1173764,male,lactating,38.88621853,-7.677479364,25.41,77,75.25,25.62,Moderate
877,FARM_009,cattle,Angus,9.147690991,597.1827887,male,dry,38.88621853,-7.677479364,40.86,58,94.5,41.73,Critical
749,FARM_008,sheep,Merino,7.502016849,66.59857524,female,dry,31.35909652,20.91930047,12.31,58,55.05,12.85,Low
113,FARM_002,sheep,Dorper,3.780146828,55.24345833,male,lactating,38.95275237,12.29163764,18.88,80,65.1,20.42,Low
740,FARM_008,sheep,Texel,5.657556459,75.03554629,female,dry,31.35909652,20.91930047,27.49,73,77.96,27.24,Moderate
837,FARM_009,cattle,Hereford,4.209141934,764.6903508,male,growing,38.88621853,-7.677479364,1.27,68,38.52,0.52,Low
713,FARM_008,sheep,Rambouillet,4.019111944,68.95202427,male,dry,31.35909652,20.91930047,37.08,70,92.03,36.6,Critical
537,FARM_006,sheep,Merino,2.881927197,81.42170237,female,lactating,30.10599458,-8.846878748,13.21,65,56.21,11.89,Low
118,FARM_002,cattle,Holstein,3.135041126,440.712989,female,dry,38.95275237,12.29163764,35.04,63,87.54,35.03,Critical
304,FARM_004,sheep,Dorper,6.530213054,65.23395695,male,pregnant,30.84617369,26.09993861,8.36,76,48.48,8.68,Low
884,FARM_009,goat,Boer,5.20561219,47.77094284,male,lactating,38.88621853,-7.677479364,27.74,62,76.91,26.58,Moderate
559,FARM_006,sheep,Suffolk,5.225460404,53.84897335,male,pregnant,30.10599458,-8.846878748,33.3,46,81.81,33.52,Moderate
624,FARM_007,goat,Nubian,6.350265191,73.96716022,female,pregnant,32.09240791,4.607232427,25.23,87,76.07,28.18,Moderate
192,FARM_002,cattle,Hereford,6.647549169,749.4708457,male,lactating,38.95275237,12.29163764,30.12,67,81.09,29.38,Critical
707,FARM_008,cattle,Jersey,5.840046413,511.239806,male,pregnant,31.35909652,20.91930047,8.06,84,47.53,9.84,Low
28,FARM_001,sheep,Dorper,2.599850153,58.74774635,female,lactating,35.61810178,37.53571532,9.87,93,50.06,12.55,Low
553,FARM_006,cattle,Angus,7.09786851,428.8444372,female,pregnant,30.10599458,-8.846878748,14.85,50,58.52,13.36,Low
399,FARM_004,goat,Boer,1.665936815,57.88222175,female,dry,30.84617369,26.09993861,19.95,79,66.77,21.28,Moderate
946,FARM_010,cattle,Angus,2.831813865,707.6244533,female,growing,36.75748878,-9.336751942,28.23,49,75.8,27.65,Moderate
359,FARM_004,cattle,Simmental,7.279035648,771.8467692,male,lactating,30.84617369,26.09993861,1.85,71,38.89,1.64,Low
975,FARM_010,cattle,Angus,7.57001549,543.1019053,male,pregnant,36.75748878,-9.336751942,38.48,56,90.88,39.16,Critical
673,FARM_007,cattle,Holstein,3.132399924,670.957252,male,growing,32.09240791,4.607232427,31.39,15,74.29,30.67,Moderate
240,FARM_003,goat,Saanen,2.974104627,58.80730371,male,growing,42.99264219,20.05575059,18.61,55,63.65,16.75,Low
990,FARM_010,cattle,Hereford,3.888973411,610.4376053,female,pregnant,36.75748878,-9.336751942,32.4,60,83.21,29.9,High
44,FARM_001,cattle,Jersey,8.284250399,724.0453579,male,growing,35.61810178,37.53571532,3.57,86,39.94,4.8,Low
288,FARM_003,cattle,Holstein,5.47090173,795.1142081,male,pregnant,42.99264219,20.05575059,10.06,37,52.85,8.51,Low
313,FARM_004,goat,Nubian,4.708310046,65.32758504,female,lactating,30.84617369,26.09993861,15,86,58.92,17.95,Low
388,FARM_004,cattle,Hereford,7.474182601,756.1032212,female,dry,30.84617369,26.09993861,26.62,38,72.47,26.02,Moderate
394,FARM_004,goat,Boer,4.80485283,45.05058966,female,dry,30.84617369,26.09993861,5.33,66,44.64,5.19,Low
23,FARM_001,goat,Boer,2.45295963,72.12559026,male,growing,35.61810178,37.53571532,33.58,30,79.1,32.1,High
182,FARM_002,goat,Toggenburg,5.554215073,68.96413317,female,dry,38.95275237,12.29163764,23.1,60,70.18,21.68,Low
370,FARM_004,goat,Alpine,6.682215926,78.69424711,male,lactating,30.84617369,26.09993861,31.94,83,86.61,32.78,Critical
572,FARM_006,sheep,Dorper,2.50741067,79.85478851,female,dry,30.10599458,-8.846878748,5.99,52,46.78,6.35,Low
584,FARM_006,cattle,Simmental,3.770162485,765.5153775,female,lactating,30.10599458,-8.846878748,15.62,56,59.61,15.98,Low
55,FARM_001,cattle,Angus,3.229578906,542.3890715,male,dry,35.61810178,37.53571532,3.32,55,42.92,2.87,Low
916,FARM_010,sheep,Suffolk,3.294899865,90.78726903,female,lactating,36.75748878,-9.336751942,9.27,73,50.05,9.15,Low
101,FARM_002,cattle,Holstein,8.052877115,558.6171129,male,dry,38.95275237,12.29163764,4,39,45.49,2.98,Low
888,FARM_009,cattle,Simmental,5.533197484,731.6602561,female,pregnant,38.88621853,-7.677479364,31.85,74,84.93,33,High
19,FARM_001,cattle,Hereford,4.272666421,788.7128331,female,growing,35.61810178,37.53571532,30.46,67,81.55,31.3,High
699,FARM_007,cattle,Holstein,6.015795178,462.4143245,female,lactating,32.09240791,4.607232427,6.78,32,49.39,5.44,Low
529,FARM_006,cattle,Jersey,8.423090707,606.2637623,male,pregnant,30.10599458,-8.846878748,7.94,79,47.62,10.05,Low
880,FARM_009,cattle,Holstein,8.391251391,617.8523484,male,lactating,38.88621853,-7.677479364,24.84,57,72.24,25.1,Moderate
689,FARM_007,goat,Alpine,1.986433174,44.66332298,male,dry,32.09240791,4.607232427,34.1,92,91.86,36.39,Critical
28,FARM_001,sheep,Dorper,2.599850153,58.74774635,female,lactating,35.61810178,37.53571532,33.82,100,92.87,34.83,Critical
831,FARM_009,cattle,Angus,1.790094134,468.7317841,female,lactating,38.88621853,-7.677479364,7.98,62,48.81,7.41,Low
545,FARM_006,sheep,Suffolk,4.063629297,61.74867025,male,lactating,30.10599458,-8.846878748,14.52,70,58.11,14.52,Low
112,FARM_002,goat,Boer,6.371241026,60.46709768,male,growing,38.95275237,12.29163764,6.14,67,45.74,6.57,Low
613,FARM_007,cattle,Angus,8.753623365,747.4558559,female,growing,32.09240791,4.607232427,27.68,53,75.67,28,Moderate
560,FARM_006,goat,Alpine,1.552401916,63.96178349,female,pregnant,30.10599458,-8.846878748,31.22,54,80.6,31.26,Moderate
354,FARM_004,goat,Nubian,4.103614339,57.60795992,female,dry,30.84617369,26.09993861,30.76,72,82.92,31.41,High
997,FARM_010,goat,Toggenburg,2.19456052,53.9128939,male,lactating,36.75748878,-9.336751942,31.24,58,81.23,30.83,High
402,FARM_005,goat,Saanen,5.195892251,73.57843638,male,pregnant,32.72737451,-0.829774507,37.77,85,96.53,39.28,Critical
582,FARM_006,goat,Boer,5.884754114,67.40537239,male,growing,30.10599458,-8.846878748,22.94,100,73.29,22.55,Low
176,FARM_002,sheep,Rambouillet,4.386284594,63.49556112,male,growing,38.95275237,12.29163764,8.13,43,50.21,7.06,Low
284,FARM_003,cattle,Hereford,3.47325432,729.0457274,female,pregnant,42.99264219,20.05575059,27.72,39,73.93,26.65,Moderate
769,FARM_008,goat,Boer,2.356199181,62.04203813,female,growing,31.35909652,20.91930047,38.06,76,94.9,36.4,Critical
763,FARM_008,goat,Boer,5.978337198,79.07177491,male,lactating,31.35909652,20.91930047,30.53,80,83.76,32.2,High
960,FARM_010,cattle,Simmental,8.779296398,582.7552287,female,dry,36.75748878,-9.336751942,18.69,46,63.36,18.25,Low
708,FARM_008,goat,Nubian,6.443493666,46.25134838,female,growing,31.35909652,20.91930047,4.44,100,40,7.62,Low
791,FARM_008,sheep,Dorper,4.613983094,79.0322613,male,dry,31.35909652,20.91930047,39.24,58,92.34,37.88,Critical
35,FARM_001,cattle,Hereford,5.579326692,654.5330473,female,dry,35.61810178,37.53571532,8.02,43,50.07,8.94,Low
500,FARM_005,sheep,Dorper,7.739378452,53.78025203,male,lactating,32.72737451,-0.829774507,10.96,85,52.25,12.65,Low
648,FARM_007,goat,Saanen,5.975885405,68.26702135,female,growing,32.09240791,4.607232427,19.42,53,64.62,19.11,Low
279,FARM_003,cattle,Angus,2.109003888,743.7663173,male,lactating,42.99264219,20.05575059,8.82,47,50.81,9.05,Low
461,FARM_005,goat,Boer,6.986925134,67.07285195,male,growing,32.72737451,-0.829774507,25.64,74,75.27,27.4,Moderate
984,FARM_010,cattle,Angus,6.188400128,536.8277739,female,growing,36.75748878,-9.336751942,34.27,30,79.95,31.12,High
106,FARM_002,goat,Boer,5.930743821,53.80330511,female,lactating,38.95275237,12.29163764,12.57,50,55.54,13.33,Low
212,FARM_003,sheep,Rambouillet,4.552274136,50.31929359,female,lactating,42.99264219,20.05575059,11.39,54,53.88,11.44,Low
194,FARM_002,sheep,Suffolk,3.074156843,61.68038755,male,growing,38.95275237,12.29163764,30.86,46,78.81,27.61,Moderate
375,FARM_004,sheep,Texel,1.435911741,75.62513244,female,pregnant,30.84617369,26.09993861,4.21,38,45.83,3.07,Low
923,FARM_010,sheep,Rambouillet,5.951983926,85.58889725,male,growing,36.75748878,-9.336751942,13.05,72,55.87,13.04,Low
269,FARM_003,sheep,Merino,3.298668595,81.51043742,female,pregnant,42.99264219,20.05575059,11.02,60,53.2,10.6,Low
272,FARM_003,cattle,Angus,5.881272985,780.5914239,female,dry,42.99264219,20.05575059,21.92,36,66.72,21.21,Low
687,FARM_007,sheep,Dorper,3.394753346,71.49788099,male,growing,32.09240791,4.607232427,21.57,54,67.61,20.09,Low
243,FARM_003,goat,Alpine,6.042714438,46.96773346,male,pregnant,42.99264219,20.05575059,17.72,54,62.42,18.58,Low
130,FARM_002,cattle,Angus,8.157405807,480.650928,female,pregnant,38.95275237,12.29163764,30.98,77,84.04,33.33,Critical
558,FARM_006,goat,Boer,4.632896015,60.67159757,male,growing,30.10599458,-8.846878748,12.51,54,55.41,11.84,Low
172,FARM_002,cattle,Holstein,5.448464651,629.3177513,male,dry,38.95275237,12.29163764,3.86,88,40.18,5.4,Low
26,FARM_001,goat,Nubian,4.871036742,46.97465716,male,growing,35.61810178,37.53571532,11.59,50,54.26,9.63,Low
52,FARM_001,cattle,Jersey,9.663835732,734.3920482,male,growing,35.61810178,37.53571532,7.7,72,47.73,8.36,Low
791,FARM_008,sheep,Dorper,4.613983094,79.0322613,male,dry,31.35909652,20.91930047,8.12,75,48.15,9.43,Low
215,FARM_003,goat,Toggenburg,1.615058368,77.48913949,female,growing,42.99264219,20.05575059,23.55,52,70.05,24.44,Low
919,FARM_010,cattle,Holstein,6.71791012,478.5947868,male,dry,36.75748878,-9.336751942,31.62,41,78.9,31.63,Moderate
878,FARM_009,goat,Saanen,2.785901665,51.92264805,female,pregnant,38.88621853,-7.677479364,27.52,69,77.51,28.78,Moderate
571,FARM_006,cattle,Holstein,1.142318766,430.8580674,female,growing,30.10599458,-8.846878748,39.44,14,81.8,38.93,High
172,FARM_002,cattle,Holstein,5.448464651,629.3177513,male,dry,38.95275237,12.29163764,7.9,44,49.87,7.46,Low
981,FARM_010,sheep,Texel,6.91508566,52.95250722,female,pregnant,36.75748878,-9.336751942,5.52,83,43.41,4.91,Low
949,FARM_010,sheep,Suffolk,6.259963223,97.06671964,female,dry,36.75748878,-9.336751942,12.43,52,55.32,10.55,Low
16,FARM_001,sheep,Texel,3.494084867,95.34142208,male,lactating,35.61810178,37.53571532,22.46,38,67.54,19.5,Low
751,FARM_008,sheep,Dorper,5.433882182,90.27629568,female,lactating,31.35909652,20.91930047,32.42,60,83.26,34.77,High
