hour,day_of_year,month,temperature_c,relative_humidity_percent,ghi_w_m2,dni_w_m2,dhi_w_m2,location,latitude,longitude,days_since_planting,growth_stage,heat_index_approx,heat_risk_class
1,124,5,20.955,60.9421106,143.1295201,213.3648546,37.55042647,Arkansas,34.7,-92.4,2,planted,28.59965328,Low
1,124,5,20.955,60.9421106,143.1295201,213.3648546,37.55042647,Virginia,37.5,-77.5,8,planted,28.59965328,Low
2,124,5,19.71,67.3396307,374.8893091,348.0816129,117.9747293,Arkansas,34.7,-92.4,2,planted,27.52089388,Low
2,124,5,19.71,67.3396307,374.8893091,348.0816129,117.9747293,Virginia,37.5,-77.5,8,planted,27.52089388,Low
3,124,5,18.465,82.11802766,546.0477225,477.9951338,114.3777146,Arkansas,34.7,-92.4,2,planted,27.26672549,Low
3,124,5,18.465,82.11802766,546.0477225,477.9951338,114.3777146,Virginia,37.5,-77.5,8,planted,27.26672549,Low
4,124,5,17.22,48.29106928,750.5640892,504.7227039,161.4435936,Arkansas,34.7,-92.4,2,planted,21.99970724,Low
4,124,5,17.22,48.29106928,750.5640892,504.7227039,161.4435936,Virginia,37.5,-77.5,8,planted,21.99970724,Low
5,124,5,18.12545455,89.04820655,762.2991607,553.9351923,193.0681141,Arkansas,34.7,-92.4,2,planted,27.46549724,Low
5,124,5,18.12545455,89.04820655,762.2991607,553.9351923,193.0681141,Virginia,37.5,-77.5,8,planted,27.46549724,Low
6,124,5,19.03090909,80.86139723,847.6170927,585.6636783,189.0199296,Arkansas,34.7,-92.4,2,planted,28.01549394,Low
6,124,5,19.03090909,80.86139723,847.6170927,585.6636783,189.0199296,Virginia,37.5,-77.5,8,planted,28.01549394,Low
7,124,5,19.93636364,54.17535717,744.0429149,617.4250422,207.7351955,Arkansas,34.7,-92.4,2,planted,26.31072928,Low
7,124,5,19.93636364,54.17535717,744.0429149,617.4250422,207.7351955,Virginia,37.5,-77.5,8,planted,26.31072928,Low
8,124,5,20.84181818,43.59981852,730.2132262,566.5825238,174.7121142,Arkansas,34.7,-92.4,2,planted,26.2723835,Low
8,124,5,20.84181818,43.59981852,730.2132262,566.5825238,174.7121142,Virginia,37.5,-77.5,8,planted,26.2723835,Low
9,124,5,21.74727273,34.28967465,592.6406552,413.7774523,148.0614412,Arkansas,34.7,-92.4,2,planted,26.26684216,Low
9,124,5,21.74727273,34.28967465,592.6406552,413.7774523,148.0614412,Virginia,37.5,-77.5,8,planted,26.26684216,Low
10,124,5,22.65272727,44.06185128,289.6571832,345.3469826,103.2394075,Arkansas,34.7,-92.4,2,planted,28.79627645,Low
10,124,5,22.65272727,44.06185128,289.6571832,345.3469826,103.2394075,Virginia,37.5,-77.5,8,planted,28.79627645,Low
11,124,5,23.55818182,83.0713753,257.1126189,145.8240443,71.18295107,Arkansas,34.7,-92.4,2,planted,35.8066517,Low
11,124,5,23.55818182,83.0713753,257.1126189,145.8240443,71.18295107,Virginia,37.5,-77.5,8,planted,35.8066517,Low
12,124,5,24.46363636,47.52188469,0,7.923018937,0,Arkansas,34.7,-92.4,2,planted,31.8707709,Low
12,124,5,24.46363636,47.52188469,0,7.923018937,0,Virginia,37.5,-77.5,8,planted,31.8707709,Low
13,124,5,25.36909091,38.27878898,0,0,0,Arkansas,34.7,-92.4,2,planted,31.67422821,Low
13,124,5,25.36909091,38.27878898,0,0,0,Virginia,37.5,-77.5,8,planted,31.67422821,Low
14,124,5,26.27454545,31.36047537,0,0,0,Arkansas,34.7,-92.4,2,planted,31.73154288,Low
14,124,5,26.27454545,31.36047537,0,0,0,Virginia,37.5,-77.5,8,planted,31.73154288,Low
15,124,5,27.18,47.86082062,0,0,0,Arkansas,34.7,-92.4,2,planted,35.97513051,Low
15,124,5,27.18,47.86082062,0,0,0,Virginia,37.5,-77.5,8,planted,35.97513051,Low
16,124,5,26.07333333,42.96916261,0,0,0,Arkansas,34.7,-92.4,2,planted,33.45992099,Low
16,124,5,26.07333333,42.96916261,0,0,0,Virginia,37.5,-77.5,8,planted,33.45992099,Low
17,124,5,24.96666667,36.13214073,0,0,0,Arkansas,34.7,-92.4,2,planted,30.77418185,Low
17,124,5,24.96666667,36.13214073,0,0,0,Virginia,37.5,-77.5,8,planted,30.77418185,Low
18,124,5,23.86,87.06514807,0,0,0,Arkansas,34.7,-92.4,2,planted,36.93775424,Low
18,124,5,23.86,87.06514807,0,0,0,Virginia,37.5,-77.5,8,planted,36.93775424,Low
19,124,5,22.75333333,46.05731253,0,0,0,Arkansas,34.7,-92.4,2,planted,29.21522423,Low
19,124,5,22.75333333,46.05731253,0,0,0,Virginia,37.5,-77.5,8,planted,29.21522423,Low
20,124,5,21.64666667,30.37060977,0,0,0,Arkansas,34.7,-92.4,2,planted,25.62466222,Low
20,124,5,21.64666667,30.37060977,0,0,0,Virginia,37.5,-77.5,8,planted,25.62466222,Low
21,124,5,20.54,86.65653501,0,0,0,Arkansas,34.7,-92.4,2,planted,31.13099823,Low
21,124,5,20.54,86.65653501,0,0,0,Virginia,37.5,-77.5,8,planted,31.13099823,Low
22,124,5,19.43333333,64.71079118,0,0,0,Arkansas,34.7,-92.4,2,planted,26.80914071,Low
22,124,5,19.43333333,64.71079118,0,0,0,Virginia,37.5,-77.5,8,planted,26.80914071,Low
23,124,5,18.32666667,34.96877782,0,0,0,Arkansas,34.7,-92.4,2,planted,22.04185203,Low
23,124,5,18.32666667,34.96877782,0,0,0,Virginia,37.5,-77.5,8,planted,22.04185203,Low
0,125,5,25.6,31.88531864,0,0,23.21259259,Arkansas,34.7,-92.4,3,planted,30.92622103,Low
0,125,5,25.6,31.88531864,0,0,23.21259259,Virginia,37.5,-77.5,9,planted,30.92622103,Low
1,125,5,24.64,36.47094382,243.0019819,161.1182877,17.23630917,Arkansas,34.7,-92.4,3,planted,30.38626665,Low
1,125,5,24.64,36.47094382,243.0019819,161.1182877,17.23630917,Virginia,37.5,-77.5,9,planted,30.38626665,Low
2,125,5,23.68,65.4894512,342.8300906,308.9807305,128.6219427,Arkansas,34.7,-92.4,3,planted,33.4087321,Low
2,125,5,23.68,65.4894512,342.8300906,308.9807305,128.6219427,Virginia,37.5,-77.5,9,planted,33.4087321,Low
3,125,5,22.72,33.71229629,554.2664715,422.6459734,130.1405688,Arkansas,34.7,-92.4,3,planted,27.44012523,Low
3,125,5,22.72,33.71229629,554.2664715,422.6459734,130.1405688,Virginia,37.5,-77.5,9,planted,27.44012523,Low
4,125,5,21.76,64.08843581,712.7859049,529.9802375,195.0897865,Arkansas,34.7,-92.4,3,planted,30.21391163,Low
4,125,5,21.76,64.08843581,712.7859049,529.9802375,195.0897865,Virginia,37.5,-77.5,9,planted,30.21391163,Low
5,125,5,22.45818182,69.15246119,725.9640145,554.3939999,201.4553625,Arkansas,34.7,-92.4,3,planted,31.98459403,Low
5,125,5,22.45818182,69.15246119,725.9640145,554.3939999,201.4553625,Virginia,37.5,-77.5,9,planted,31.98459403,Low
6,125,5,23.15636364,38.85460689,849.2481558,595.1765395,219.8248724,Arkansas,34.7,-92.4,3,planted,28.74517101,Low
6,125,5,23.15636364,38.85460689,849.2481558,595.1765395,219.8248724,Virginia,37.5,-77.5,9,planted,28.74517101,Low
7,125,5,23.85454545,59.30596456,796.2223887,585.909049,211.5857834,Arkansas,34.7,-92.4,3,planted,32.75970519,Low
7,125,5,23.85454545,59.30596456,796.2223887,585.909049,211.5857834,Virginia,37.5,-77.5,9,planted,32.75970519,Low
8,125,5,24.55272727,87.83279578,674.1939129,494.7561435,182.6033691,Arkansas,34.7,-92.4,3,planted,38.31782218,Low
8,125,5,24.55272727,87.83279578,674.1939129,494.7561435,182.6033691,Virginia,37.5,-77.5,9,planted,38.31782218,Low
9,125,5,25.25090909,80.18930679,585.9499787,453.3777081,155.815731,Arkansas,34.7,-92.4,3,planted,38.36478845,Low
9,125,5,25.25090909,80.18930679,585.9499787,453.3777081,155.815731,Virginia,37.5,-77.5,9,planted,38.36478845,Low
10,125,5,25.94909091,73.40186085,389.0890503,300.8930715,83.57100053,Arkansas,34.7,-92.4,3,planted,38.47264756,Low
10,125,5,25.94909091,73.40186085,389.0890503,300.8930715,83.57100053,Virginia,37.5,-77.5,9,planted,38.47264756,Low
11,125,5,26.64727273,61.06410747,119.8699544,135.4446682,114.8789525,Arkansas,34.7,-92.4,3,planted,37.51470116,Low
11,125,5,26.64727273,61.06410747,119.8699544,135.4446682,114.8789525,Virginia,37.5,-77.5,9,planted,37.51470116,Low
12,125,5,27.34545455,53.65648536,54.89554699,0,0,Arkansas,34.7,-92.4,3,planted,37.30404852,Low
12,125,5,27.34545455,53.65648536,54.89554699,0,0,Virginia,37.5,-77.5,9,planted,37.30404852,Low
13,125,5,28.04363636,57.08608417,0,0,0,Arkansas,34.7,-92.4,3,planted,39.09094653,Low
13,125,5,28.04363636,57.08608417,0,0,0,Virginia,37.5,-77.5,9,planted,39.09094653,Low
14,125,5,28.74181818,75.87660047,0,0,0,Arkansas,34.7,-92.4,3,planted,44.04919227,Low
14,125,5,28.74181818,75.87660047,0,0,0,Virginia,37.5,-77.5,9,planted,44.04919227,Low
15,125,5,29.44,63.25787771,0,0,0,Arkansas,34.7,-92.4,3,planted,42.74119356,Low
15,125,5,29.44,63.25787771,0,0,0,Virginia,37.5,-77.5,9,planted,42.74119356,Low
16,125,5,28.58666667,75.87923912,0,0,0,Arkansas,34.7,-92.4,3,planted,43.7539653,Low
16,125,5,28.58666667,75.87923912,0,0,0,Virginia,37.5,-77.5,9,planted,43.7539653,Low
17,125,5,27.73333333,88.19237823,0,0,0,Arkansas,34.7,-92.4,3,planted,44.48665253,Low
17,125,5,27.73333333,88.19237823,0,0,0,Virginia,37.5,-77.5,9,planted,44.48665253,Low
18,125,5,26.88,68.43084905,0,0,0,Arkansas,34.7,-92.4,3,planted,39.23038444,Low
18,125,5,26.88,68.43084905,0,0,0,Virginia,37.5,-77.5,9,planted,39.23038444,Low
19,125,5,26.02666667,66.18621344,0,0,0,Arkansas,34.7,-92.4,3,planted,37.37227915,Low
19,125,5,26.02666667,66.18621344,0,0,0,Virginia,37.5,-77.5,9,planted,37.37227915,Low
20,125,5,25.17333333,54.36971691,0,0,0,Arkansas,34.7,-92.4,3,planted,34.02288725,Low
20,125,5,25.17333333,54.36971691,0,0,0,Virginia,37.5,-77.5,9,planted,34.02288725,Low
21,125,5,24.32,41.80523719,0,0,0,Arkansas,34.7,-92.4,3,planted,30.77906762,Low
21,125,5,24.32,41.80523719,0,0,0,Virginia,37.5,-77.5,9,planted,30.77906762,Low
22,125,5,23.46666667,52.45204453,0,0,0,Arkansas,34.7,-92.4,3,planted,31.15701854,Low
22,125,5,23.46666667,52.45204453,0,0,0,Virginia,37.5,-77.5,9,planted,31.15701854,Low
23,125,5,22.61333333,61.20583143,0,0,0,Arkansas,34.7,-92.4,3,planted,31.12647648,Low
23,125,5,22.61333333,61.20583143,0,0,0,Virginia,37.5,-77.5,9,planted,31.12647648,Low
0,126,5,25.6,32.09133944,0,2.039094402,10.54488155,Arkansas,34.7,-92.4,4,planted,30.96063537,Low
0,126,5,25.6,32.09133944,0,2.039094402,10.54488155,Virginia,37.5,-77.5,10,vegetative,30.96063537,Low
1,126,5,24.805,58.54830149,156.0675249,173.2881796,69.61993708,Arkansas,34.7,-92.4,4,planted,34.12312567,Low
1,126,5,24.805,58.54830149,156.0675249,173.2881796,69.61993708,Virginia,37.5,-77.5,10,vegetative,34.12312567,Low
2,126,5,24.01,81.72895964,358.9495515,320.8186365,103.8171562,Arkansas,34.7,-92.4,4,planted,36.39978109,Low
2,126,5,24.01,81.72895964,358.9495515,320.8186365,103.8171562,Virginia,37.5,-77.5,10,vegetative,36.39978109,Low
3,126,5,23.215,88.59746175,534.2144451,413.8066359,158.731712,Arkansas,34.7,-92.4,4,planted,36.00495445,Low
3,126,5,23.215,88.59746175,534.2144451,413.8066359,158.731712,Virginia,37.5,-77.5,10,vegetative,36.00495445,Low
4,126,5,22.42,81.33292034,690.8466267,467.5930162,183.125166,Arkansas,34.7,-92.4,4,planted,33.59789127,Low
4,126,5,22.42,81.33292034,690.8466267,467.5930162,183.125166,Virginia,37.5,-77.5,10,vegetative,33.59789127,Low
5,126,5,22.99818182,40.31890476,807.0380554,599.547165,225.1695192,Arkansas,34.7,-92.4,4,planted,28.74124958,Low
5,126,5,22.99818182,40.31890476,807.0380554,599.547165,225.1695192,Virginia,37.5,-77.5,10,vegetative,28.74124958,Low
6,126,5,23.57636364,39.30079151,758.8794657,609.5660831,183.5917866,Arkansas,34.7,-92.4,4,planted,29.37756105,Low
6,126,5,23.57636364,39.30079151,758.8794657,609.5660831,183.5917866,Virginia,37.5,-77.5,10,vegetative,29.37756105,Low
7,126,5,24.15454545,53.59873207,846.5834155,612.8223545,212.9399256,Arkansas,34.7,-92.4,4,planted,32.35224096,Low
7,126,5,24.15454545,53.59873207,846.5834155,612.8223545,212.9399256,Virginia,37.5,-77.5,10,vegetative,32.35224096,Low
8,126,5,24.73272727,43.52582824,708.4847058,435.9539277,180.3663236,Arkansas,34.7,-92.4,4,planted,31.62949129,Low
8,126,5,24.73272727,43.52582824,708.4847058,435.9539277,180.3663236,Virginia,37.5,-77.5,10,vegetative,31.62949129,Low
9,126,5,25.31090909,70.55967025,493.5387832,425.5868867,131.3713565,Arkansas,34.7,-92.4,4,planted,36.89218493,Low
9,126,5,25.31090909,70.55967025,493.5387832,425.5868867,131.3713565,Virginia,37.5,-77.5,10,vegetative,36.89218493,Low
10,126,5,25.88909091,35.07348627,303.9813043,286.9298045,99.68720576,Arkansas,34.7,-92.4,4,planted,31.85149176,Low
10,126,5,25.88909091,35.07348627,303.9813043,286.9298045,99.68720576,Virginia,37.5,-77.5,10,vegetative,31.85149176,Low
11,126,5,26.46727273,56.62315497,207.9222771,135.7697804,87.39309913,Arkansas,34.7,-92.4,4,planted,36.43554384,Low
11,126,5,26.46727273,56.62315497,207.9222771,135.7697804,87.39309913,Virginia,37.5,-77.5,10,vegetative,36.43554384,Low
12,126,5,27.04545455,46.82137477,0,0,0,Arkansas,34.7,-92.4,4,planted,35.58028689,Low
12,126,5,27.04545455,46.82137477,0,0,0,Virginia,37.5,-77.5,10,vegetative,35.58028689,Low
13,126,5,27.62363636,65.72417322,0,0,0,Arkansas,34.7,-92.4,4,planted,40.02709693,Low
13,126,5,27.62363636,65.72417322,0,0,0,Virginia,37.5,-77.5,10,vegetative,40.02709693,Low
14,126,5,28.20181818,77.82390119,0,0,0,Arkansas,34.7,-92.4,4,planted,43.40518682,Low
14,126,5,28.20181818,77.82390119,0,0,0,Virginia,37.5,-77.5,10,vegetative,43.40518682,Low
15,126,5,28.78,85.4137885,0,0,0,Arkansas,34.7,-92.4,4,planted,46.05056002,Low
15,126,5,28.78,85.4137885,0,0,0,Virginia,37.5,-77.5,10,vegetative,46.05056002,Low
16,126,5,28.07333333,87.83116405,0,0,0,Arkansas,34.7,-92.4,4,planted,45.1006061,Low
16,126,5,28.07333333,87.83116405,0,0,0,Virginia,37.5,-77.5,10,vegetative,45.1006061,Low
17,126,5,27.36666667,51.07167204,0,0,0,Arkansas,34.7,-92.4,4,planted,36.85759229,Low
17,126,5,27.36666667,51.07167204,0,0,0,Virginia,37.5,-77.5,10,vegetative,36.85759229,Low
18,126,5,26.66,81.35086691,0,0,0,Arkansas,34.7,-92.4,4,planted,41.14892385,Low
18,126,5,26.66,81.35086691,0,0,0,Virginia,37.5,-77.5,10,vegetative,41.14892385,Low
19,126,5,25.95333333,65.51778412,0,0,0,Arkansas,34.7,-92.4,4,planted,37.13461001,Low
19,126,5,25.95333333,65.51778412,0,0,0,Virginia,37.5,-77.5,10,vegetative,37.13461001,Low
20,126,5,25.24666667,71.53532487,0,0,0,Arkansas,34.7,-92.4,4,planted,36.94228464,Low
20,126,5,25.24666667,71.53532487,0,0,0,Virginia,37.5,-77.5,10,vegetative,36.94228464,Low
21,126,5,24.54,81.067834,0,0,0,Arkansas,34.7,-92.4,4,planted,37.23501358,Low
21,126,5,24.54,81.067834,0,0,0,Virginia,37.5,-77.5,10,vegetative,37.23501358,Low
22,126,5,23.83333333,37.80679259,0,0,0,Arkansas,34.7,-92.4,4,planted,29.50286698,Low
22,126,5,23.83333333,37.80679259,0,0,0,Virginia,37.5,-77.5,10,vegetative,29.50286698,Low
23,126,5,23.12666667,86.84443608,0,0,0,Arkansas,34.7,-92.4,4,planted,35.59541006,Low
23,126,5,23.12666667,86.84443608,0,0,0,Virginia,37.5,-77.5,10,vegetative,35.59541006,Low
0,127,5,30.6,62.84382543,37.57639483,30.04427347,0,Arkansas,34.7,-92.4,5,planted,44.74927247,Low
0,127,5,30.6,62.84382543,37.57639483,30.04427347,0,Virginia,37.5,-77.5,11,vegetative,44.74927247,Low
1,127,5,29.385,50.16019905,210.7448222,153.524061,57.02932911,Arkansas,34.7,-92.4,5,planted,39.89787781,Low
1,127,5,29.385,50.16019905,210.7448222,153.524061,57.02932911,Virginia,37.5,-77.5,11,vegetative,39.89787781,Low
2,127,5,28.17,50.32387562,297.8313406,312.9956761,103.53636,Arkansas,34.7,-92.4,5,planted,37.98242691,Low
2,127,5,28.17,50.32387562,297.8313406,312.9956761,103.53636,Virginia,37.5,-77.5,11,vegetative,37.98242691,Low
3,127,5,26.955,75.0600202,536.6340224,441.5844698,123.3950038,Arkansas,34.7,-92.4,5,planted,40.5630875,Low
3,127,5,26.955,75.0600202,536.6340224,441.5844698,123.3950038,Virginia,37.5,-77.5,11,vegetative,40.5630875,Low
4,127,5,25.74,70.71959179,772.337068,541.9186887,193.7279933,Arkansas,34.7,-92.4,5,planted,37.65398912,Low
4,127,5,25.74,70.71959179,772.337068,541.9186887,193.7279933,Virginia,37.5,-77.5,11,vegetative,37.65398912,Low
5,127,5,26.62363636,73.76880548,741.521538,599.5648398,194.3956234,Arkansas,34.7,-92.4,5,planted,39.73339536,Low
5,127,5,26.62363636,73.76880548,741.521538,599.5648398,194.3956234,Virginia,37.5,-77.5,11,vegetative,39.73339536,Low
6,127,5,27.50727273,45.17973027,789.0580474,618.345375,180.9339912,Arkansas,34.7,-92.4,5,planted,35.97435339,Low
6,127,5,27.50727273,45.17973027,789.0580474,618.345375,180.9339912,Virginia,37.5,-77.5,11,vegetative,35.97435339,Low
7,127,5,28.39090909,40.21177297,665.3879602,590.7717811,208.926981,Arkansas,34.7,-92.4,5,planted,36.33558515,Low
7,127,5,28.39090909,40.21177297,665.3879602,590.7717811,208.926981,Virginia,37.5,-77.5,11,vegetative,36.33558515,Low
8,127,5,29.27454545,73.31157918,639.9373676,534.6170861,134.513578,Arkansas,34.7,-92.4,5,planted,44.53946228,Low
8,127,5,29.27454545,73.31157918,639.9373676,534.6170861,134.513578,Virginia,37.5,-77.5,11,vegetative,44.53946228,Low
9,127,5,30.15818182,47.90884375,529.6399916,338.2729327,108.6380814,Arkansas,34.7,-92.4,5,planted,40.66820349,Low
9,127,5,30.15818182,47.90884375,529.6399916,338.2729327,108.6380814,Virginia,37.5,-77.5,11,vegetative,40.66820349,Low
10,127,5,31.04181818,43.34616922,496.0890485,254.5755849,72.30476925,Arkansas,34.7,-92.4,5,planted,41.05732694,Low
10,127,5,31.04181818,43.34616922,496.0890485,254.5755849,72.30476925,Virginia,37.5,-77.5,11,vegetative,41.05732694,Low
11,127,5,31.92545455,42.87651021,206.7801169,177.299009,56.9202954,Arkansas,34.7,-92.4,5,planted,42.35692554,Low
11,127,5,31.92545455,42.87651021,206.7801169,177.299009,56.9202954,Virginia,37.5,-77.5,11,vegetative,42.35692554,Low
12,127,5,32.80909091,38.90405595,0,0,12.68018273,Arkansas,34.7,-92.4,5,planted,42.77221246,Low
12,127,5,32.80909091,38.90405595,0,0,12.68018273,Virginia,37.5,-77.5,11,vegetative,42.77221246,Low
13,127,5,33.69272727,55.60893934,0,0,0,Arkansas,34.7,-92.4,5,planted,48.67891925,Low
13,127,5,33.69272727,55.60893934,0,0,0,Virginia,37.5,-77.5,11,vegetative,48.67891925,Low
14,127,5,34.57636364,45.6569145,0,0,0,Arkansas,34.7,-92.4,5,planted,47.52047337,Low
14,127,5,34.57636364,45.6569145,0,0,0,Virginia,37.5,-77.5,11,vegetative,47.52047337,Low
15,127,5,35.46,83.63192851,0,0,0,Arkansas,34.7,-92.4,5,planted,60.39621844,Low
15,127,5,35.46,83.63192851,0,0,0,Virginia,37.5,-77.5,11,vegetative,60.39621844,Low
16,127,5,34.38,71.34837821,0,0,0,Arkansas,34.7,-92.4,5,planted,54.3817304,Low
16,127,5,34.38,71.34837821,0,0,0,Virginia,37.5,-77.5,11,vegetative,54.3817304,Low
17,127,5,33.3,74.63172268,0,0,0,Arkansas,34.7,-92.4,5,planted,52.96270159,Low
17,127,5,33.3,74.63172268,0,0,0,Virginia,37.5,-77.5,11,vegetative,52.96270159,Low
18,127,5,32.22,54.21662953,0,0,0,Arkansas,34.7,-92.4,5,planted,45.63830845,Low
18,127,5,32.22,54.21662953,0,0,0,Virginia,37.5,-77.5,11,vegetative,45.63830845,Low
19,127,5,31.14,66.01257109,0,0,0,Arkansas,34.7,-92.4,5,planted,46.48068249,Low
19,127,5,31.14,66.01257109,0,0,0,Virginia,37.5,-77.5,11,vegetative,46.48068249,Low
20,127,5,30.06,60.04787044,0,0,0,Arkansas,34.7,-92.4,5,planted,43.15705362,Low
20,127,5,30.06,60.04787044,0,0,0,Virginia,37.5,-77.5,11,vegetative,43.15705362,Low
21,127,5,28.98,40.04708763,0,0,0,Arkansas,34.7,-92.4,5,planted,37.17422701,Low
21,127,5,28.98,40.04708763,0,0,0,Virginia,37.5,-77.5,11,vegetative,37.17422701,Low
22,127,5,27.9,32.8712217,0,0,0,Arkansas,34.7,-92.4,5,planted,34.2068853,Low
22,127,5,27.9,32.8712217,0,0,0,Virginia,37.5,-77.5,11,vegetative,34.2068853,Low
23,127,5,26.82,71.01110728,0,0,0,Arkansas,34.7,-92.4,5,planted,39.58986284,Low
23,127,5,26.82,71.01110728,0,0,0,Virginia,37.5,-77.5,11,vegetative,39.58986284,Low
0,128,5,15.6,37.27034755,0,0,2.727124479,Arkansas,34.7,-92.4,6,planted,18.9222806,Low
0,128,5,15.6,37.27034755,0,0,2.727124479,Virginia,37.5,-77.5,12,vegetative,18.9222806,Low
1,128,5,15.225,33.44094919,250.8462963,84.481737,57.34311064,Arkansas,34.7,-92.4,6,planted,18.13407649,Low
1,128,5,15.225,33.44094919,250.8462963,84.481737,57.34311064,Virginia,37.5,-77.5,12,vegetative,18.13407649,Low
2,128,5,14.85,56.51203996,508.3000123,303.7903402,65.48145805,Arkansas,34.7,-92.4,6,planted,19.64726392,Low
2,128,5,14.85,56.51203996,508.3000123,303.7903402,65.48145805,Virginia,37.5,-77.5,12,vegetative,19.64726392,Low
3,128,5,14.475,74.2815822,577.264305,381.1424226,150.2812592,Arkansas,34.7,-92.4,6,planted,20.62793253,Low
3,128,5,14.475,74.2815822,577.264305,381.1424226,150.2812592,Virginia,37.5,-77.5,12,vegetative,20.62793253,Low
4,128,5,14.1,76.13210635,669.0639536,476.4709249,165.2099004,Arkansas,34.7,-92.4,6,planted,20.25303552,Low
4,128,5,14.1,76.13210635,669.0639536,476.4709249,165.2099004,Virginia,37.5,-77.5,12,vegetative,20.25303552,Low
5,128,5,14.37272727,82.4081764,756.9035045,549.0250774,200.0533317,Arkansas,34.7,-92.4,6,planted,21.15322386,Low
5,128,5,14.37272727,82.4081764,756.9035045,549.0250774,200.0533317,Virginia,37.5,-77.5,12,vegetative,21.15322386,Low
6,128,5,14.64545455,41.95284135,764.8290038,597.003987,228.5614765,Arkansas,34.7,-92.4,6,planted,18.1595008,Low
6,128,5,14.64545455,41.95284135,764.8290038,597.003987,228.5614765,Virginia,37.5,-77.5,12,vegetative,18.1595008,Low
7,128,5,14.91818182,89.13746363,761.2201415,623.8593387,208.7677029,Arkansas,34.7,-92.4,6,planted,22.51875908,Low
7,128,5,14.91818182,89.13746363,761.2201415,623.8593387,208.7677029,Virginia,37.5,-77.5,12,vegetative,22.51875908,Low
8,128,5,15.19090909,75.79254432,840.8290641,532.4543476,173.0210516,Arkansas,34.7,-92.4,6,planted,21.76958304,Low
8,128,5,15.19090909,75.79254432,840.8290641,532.4543476,173.0210516,Virginia,37.5,-77.5,12,vegetative,21.76958304,Low
9,128,5,15.46363636,39.43280076,613.2103321,436.128988,134.3007927,Arkansas,34.7,-92.4,6,planted,18.947655,Low
9,128,5,15.46363636,39.43280076,613.2103321,436.128988,134.3007927,Virginia,37.5,-77.5,12,vegetative,18.947655,Low
10,128,5,15.73636364,80.44327716,429.6366966,266.2870688,81.634853,Arkansas,34.7,-92.4,6,planted,22.97087178,Low
10,128,5,15.73636364,80.44327716,429.6366966,266.2870688,81.634853,Virginia,37.5,-77.5,12,vegetative,22.97087178,Low
11,128,5,16.00909091,59.93755635,225.0284401,190.4340852,24.97173911,Arkansas,34.7,-92.4,6,planted,21.4956515,Low
11,128,5,16.00909091,59.93755635,225.0284401,190.4340852,24.97173911,Virginia,37.5,-77.5,12,vegetative,21.4956515,Low
12,128,5,16.28181818,33.99278208,5.518265467,42.66861378,0,Arkansas,34.7,-92.4,6,planted,19.44887075,Low
12,128,5,16.28181818,33.99278208,5.518265467,42.66861378,0,Virginia,37.5,-77.5,12,vegetative,19.44887075,Low
13,128,5,16.55454545,37.92250631,0,0,0,Arkansas,34.7,-92.4,6,planted,20.15053626,Low
13,128,5,16.55454545,37.92250631,0,0,0,Virginia,37.5,-77.5,12,vegetative,20.15053626,Low
14,128,5,16.82727273,56.03359691,0,0,0,Arkansas,34.7,-92.4,6,planted,22.23492335,Low
